RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22
839,1742,Ashley County,County,AR,AR,,5,3,48067,48122,48135,48229,48336,48530,48676,48770,48890,48910,49117,49330,49908,50317,50649,50886,51207,51591,51954,52228,52524,52653,52802,52827,52892,53062,53152,53317,53483,53817,54021,53902,53857,53860,54032,54016,53972,54053,54168,54233,54319,54448,54622,54716,54814,54929,55073,55260,55541,55983,56458,56812,57003,57219,57625,57972,58321,58639,58957,59152,59317,59653,59933,60279,60546,60997,61398,61653,61903,62208,62571,62894,63168,63574,63972,64307,64498,64681,64762,64844,64902,65091,65378,65495,65580,65732,65907,66048,65814,65707,65451,65472,65385,65427,65386,65262,65092,64930,64848,64340,63807,63122,62906,62909,63133,63300,63279,63233,63052,62136,61378,60757,60796,60658,60457,60204,59863,59615,59461,59403,59363,59351,59338,59344,58220,57357,55444,55048,53863,53580,52739,52399,51906,51358,50426,49821,49422,49719,50199,50673,50792,50603,50419,50434,50452,50486,50455,50563,50923,51232,51419,51530,51747,52100,52318,52505,52339,52189,51933,51947,51865,51732,51564,51308,51171,51072,51176,50852,50569,50130,50084,50138,50224,50395,50464,50366,50074,49894,50070,50311,50445,50487,50550,50647,50774,50814,50851,50665,50757,50859,50963,50992,50906,50991,51125,51422,51775,51949,51956,52033,52247,52555,52724,52819,53111,53576,54235,54446,54727,54636,54858,55097,55586,55994,56263,56563,57766,58976,60493,60714,60874,60555,60672,60675,61008,61125,61436,61486,61852,62412,62950,63290,63399,63628,63926,64250,64545,64765,63535,62426,61229,61564,61697,62102,62426,62822,63201,63347,63500,63506,63896,63417,63641,63552,64479,64946,65462,65945,66316,66632,66785,66829,66841,67941,68987,70671
482,1743,Dodge County,County,GA,GA,,13,91,43730,43561,43838,44034,44324,44372,44931,45542,46084,46294,46577,46879,47078,47230,47557,48179,48834,49326,49546,49762,49891,49964,50051,50260,50310,50438,50593,51203,51655,52084,52160,52212,52152,52239,52292,52497,52547,52833,53210,53771,54112,54348,54408,54679,54763,54965,54999,55300,55443,55695,55858,56289,56680,56951,57055,57249,57486,59195,60787,62195,61152,60156,59423,59773,60086,60389,60355,60354,60234,60347,60432,60800,61248,61820,62415,63057,63504,63749,63737,63832,63962,64315,64522,64679,64802,65172,65628,66140,66401,66565,66416,66337,66134,66051,65909,65835,65841,65919,65959,65964,66018,66063,65848,65601,65500,65570,65531,65404,65414,65475,65406,65095,64593,63963,63555,63040,62640,62040,61563,61039,60139,59403,58794,58808,59359,59869,60280,60008,59548,59235,58859,58653,58375,58218,58040,57614,57203,56858,56672,56480,56239,55908,55666,55441,55295,55249,55130,55122,54905,54871,54833,54983,55205,55379,55519,55752,55939,56207,56374,56702,56965,57259,57589,58031,58468,58796,59054,59310,59653,60018,60405,60807,61102,61408,61706,62025,62340,62616,63060,63500,63917,64225,64446,64753,64960,65300,65629,66068,66453,66699,67024,67489,68044,68509,68892,69266,69653,69931,70300,70578,70923,71163,71537,71994,72600,73242,73671,74044,74229,74539,74825,75263,75762,76225,76657,77052,77607,78223,78788,79192,79448,79708,79983,80135,80212,80170,80377,80645,81233,81815,82476,82706,82918,83089,83523,83720,83848,83985,83719,83388,82980,83232,83726,84095,84522,84638,85003,84936,84991,85153,86158,87206,88735,89945,91380,92455,93529,94265,94893,95544,96351,97000,97309,99329,101298,104279
758,1744,Tyler County,County,TX,TX,,48,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81441,81571,81882,81934,81813,81362,81419,79502,77657,75607,75717,75760,75874,75830,76098,76039,75902,75236,74775,74470,74530,74548,74586,74346,74114,73894,73976,73953,73804,73339,73156,73173,73525,73748,73920,73908,73980,74006,74277,74393,74489,74532,74766,75182,75756,76386,76938,77241,77539,77878,78380,78791,79082,79412,79890,80574,81089,81619,82036,82409,82737,83128,83647,84149,84559,85066,85498,86100,86902,87960,88723,89104,89333,89750,90294,90770,91181,91611,91226,90940,90857,91685,92398,92857,93236,93769,94293,94813,95534,96259,97131,97869,98810,99570,100231,100627,101112,101402,101561,101715,101769,102091,102462,103129,103140,102994,102784,103053,103429,103956,104394,104837,104371,104088,103736,104196,104565,105051,105509,106117,106764,107491,108055,108517,108748,109081,110541,112113,113480,113276,113142,112986,113130,113305,113824,114243,114901,115501,116741,117585,119783,121904,124437,126028,127705,129324,130929,132428,133947,135176,136234,139424,142748,146557
2475,1745,Phillips County,County,AR,AR,Helena-West Helena,5,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28988,28957,28918,28867,28809,28751,28690,28673,28703,28724,28758,28695,28650,28565,28486,28402,28376,28414,28468,28530,28614,28637,28592,28571,28554,28536,28456,28511,28659,28802,28807,28779,28906,29321,29865,30212,30387,30511,30808,31135,31438,31694,31815,32002,32181,32229,31967,31779,32033,32478,32738,32708,32625,32588,32908,33286,33125,32506,31800,31579,31508,31496,31570,31544,31268,30909,30625,30550,30418,30369,30313,30422,30398,30316,30303,30113,30017,29888,30057,30188,30365,30474,30607,30669,30646,30577,30352,30297,30212,30277,30369,30606,30361,30271,30070,30375,30441,30790,31009,31305,31492,31695,31774,31727,32314,33024,34055
124,1746,Clay County,County,KY,KY,,21,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27470,27554,27308,27235,26851,26685,26722,26679,27013,27120,27861,28246,28867,29236,29630,29522,29574,29595,29907,30225,30923,31330,31880,32423,33201,33707,34090,34058,33954,33749,33704,33752,33847,34087,34359,34418,34474,33782,33049,32305,32331,32510,32641,32474,32302,32085,32221,32432,32674,32350,31917,31487,31295,30908,30511,30399,30313,30453,30379,30476,30384,30512,30453,30383,30213,30230,30305,30179,30071,29989,30258,30374,30440,30891,31413,31920,31884,31886,32272,32480,32698,32516,32641,32923,33167,33200,33127,33324,33819,34448,34950,35111,35107,35079,35049,35068,35060,35229,35280,35380,35377,35599,35758,35862,35867,35894,36088,36419,36790,37230,37442,37680,37534,37289,37216,37345,37566,37630,37714,38008,38457,39046,39411,39464,39696,39770,39846,39376,39392,39617,39921,39685,39038,38747,38617,38066,37286,36691,36814,37005,37124,37236,37230,37714,37820,38035,37799,37991,38179,38392,38578,38583,38544,38405,38517,39009,39580,39724,39435,39558,40044,40556,40646,40740,40874,41117,41286,41953,42588,43242,43550,43891,44197,44491,44874,45563,46115,46676,46829,46050,45293,44858,45445,45871,46204,46809,47282,47946,48375,48620,48412,47840,47681,47650,47899,48120,48528,49025,49486,50001,50218,50326,50307,50473,50744,50783,51255,51489,51763,51586,51647,51828,52336,53021,53833,54652,55244,55909,56327,56793,57110,57471,57979,58586,58822,59119,60153,61318,62649
2751,1747,Jefferson County,County,OR,OR,,41,31,96867,97162,97464,98169,99065,99713,100133,100349,100891,101529,102158,102887,103714,104537,105246,105850,106228,106426,106273,106395,106408,106733,107011,107412,107937,108421,108736,109044,109236,109374,109423,109537,109928,110371,110788,111326,111978,112707,113352,113824,114249,114608,114861,115364,116063,117035,117627,118044,118225,119071,120051,121200,122360,123656,125164,126036,126869,127660,129027,130553,132094,134017,136151,138476,140647,142650,144686,146476,148447,150645,152809,154984,157269,159758,162209,164430,166269,167925,169246,170910,172612,174388,175514,176447,177333,178301,179200,179759,179807,179382,178690,178956,179417,180161,179904,179652,179287,179009,178421,177521,176616,175354,174015,172374,171082,169812,168603,167233,165914,164607,163128,161382,159791,158040,156381,154659,153314,152092,150972,149856,150435,150941,151546,150325,149310,148366,147374,146506,145444,144751,143904,142939,144278,145455,146763,145619,144965,144484,144136,143783,143556,143345,143266,142809,142713,142293,142621,142485,142436,142357,142377,142617,142747,143320,144012,144951,145305,145859,146311,147415,148459,149591,150660,151686,152847,153478,154230,155071,156019,156847,157346,158325,159325,160389,161215,162097,162873,163903,164968,166083,166519,166961,167742,169267,170742,172274,173701,174977,175865,176997,178042,178934,179406,180045,180857,181998,182883,183725,184487,185618,186796,187753,188462,189437,189825,190385,190771,192101,193499,194645,195873,197080,198596,199899,201308,202945,203636,204237,204680,206447,208253,209699,210994,212139,213637,214695,215852,217185,218148,219062,219558,220872,222410,224489,226510,228673,230546,232607,233837,235270,236068,236726,237289,238246,239186,240006,240894,242750,244371,246272,248429,250871,256909,263822,271562,276676,281502,286326,290947,295208,299198,303056,306748,313987,320283,324683
1266,1747,Newton County,County,MS,MS,,28,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78311,78296,78231,78118,78044,78026,78066,78019,78061,78104,78269,78359,78350,78279,78014,77814,77601,77509,77464,77431,77448,77514,77579,77695,77665,77718,77838,78008,78076,78010,78092,78308,78601,78895,79172,79468,79681,79879,80054,80210,80469,80688,80927,81015,81195,81384,81463,81606,81733,81995,82208,82476,82845,83139,83364,83490,83813,83953,84158,84091,84169,84107,84207,84275,84295,84332,84401,84565,84638,84887,85204,85460,85899,86419,86983,87222,87474,87858,88537,89009,89539,90067,90786,91525,92170,92630,93023,93244,93685,93987,94147,94270,94525,95317,96057,96864,97230,97456,97378,96936,96484,96342,96684,96571,96262,95763,96239,97964,100151,102074,103025,103844,104603,105160,105667,105853,105899,105858,105851,107476,109252,111851
1885,1747,Lincoln County,County,WV,WV,Huntington-Ashland,54,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75544,75365,75302,75264,75426,76235,76879,77857,78537,79153,79480,79295,79363,79161,79355,79582,80067,80006,81101,82129,84007
2707,1750,Goochland County,County,VA,VA,Richmond,51,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322164,322173,320873,319055,316676,315011,313537,311066,308602,305964,304710,303679,302969,302652,302185,301828,301265,301152,300967,300704,300234,299984,299603,299165,298154,297401,296095,295139,294269,294267,294720,294523,294347,293480,293118,292677,293190,293913,294416,294306,293986,293991,294287,294097,293945,293705,294353,295084,295737,296229,296449,296646,296607,296787,297000,296668,296208,295634,295936,296455,297340,298099,299172,300426,301935,303303,304476,305434,306087,306532,306898,307382,307597,307702,307940,308589,309348,309930,310484,310342,310282,310078,310594,310798,311205,311372,311818,312339,313017,313930,314639,315382,315890,316494,317279,318101,319005,319842,320801,321849,322807,323792,324710,326022,327251,328540,329075,329634,330173,331220,332306,333399,334547,335511,336286,337089,337413,337931,338302,339507,340807,342618,344605,346728,348788,350617,352334,354286,356528,358493,357653,356393,354948,355449,355800,356447,357842,359399,361015,361975,362807,363813,366288,369076,374759,379819,385405,388942,391873,394698,396986,400475,403721,406580,408555,414833,421069,426872
2390,1751,Leelanau County,County,MI,MI,Traverse City,26,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237428,236478,235212,233573,231959,230404,228188,226538,225199,224293,223600,222948,221808,219755,217861,216619,215478,213472,211143,209382,208020,207096,206506,206724,206586,206386,205831,206445,212540,218882,223921,223278,222416,221750,220976,220336,219790,219840,220279,223933,227109,229167,228279,227347,226680,225696,225006,225031,225859,226787,228059,228822,229476,229779,230521,231386,232775,234400,236393,238216,239661,241693,243911,245711,246162,246034,246489,247623,248956,250829,252324,254645,256885,259605,261929,264142,265577,266575,267219,268442,270064,271295,272272,273051,274479,276415,278773,279554,279852,279655,280848,281657,282579,283679,284828,285900,286861,288673,289762,290699,290892,292176,293670,295477,297385,299335,301301,303191,305020,307162,308290,309315,309822,311008,312102,313552,315614,317895,320219,322475,324561,325596,326261,327338,328924,330561,332197,334051,335940,337646,339412,341221,342811,343532,344322,344934,346357,347778,349392,350225,350896,351460,352126,352497,352563,352342,352295,352740,354306,356004,357924,362589,367288,374429,381015,388723,394545,399842,405419,411412,417389,423439,427982,431500,438249,445494,449574
3052,1752,Washington County,County,IA,IA,Iowa City,19,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114139,114261,114261,114182,113863,113597,113329,113045,112635,112356,112463,112932,113448,113944,114065,114170,114081,114173,114141,114113,113956,113891,113836,113883,113908,114685,115432,116146,116199,116114,116038,115853,115872,115959,115988,116136,116262,116566,116654,116675,116816,117028,117136,117185,117316,117790,118132,118084,118027,118057,118275,118448,118374,118478,118399,118437,118443,118624,118953,119360,119828,120387,120879,121399,121785,122228,122562,122947,123223,123453,123718,124156,124579,124845,125060,125291,125667,125933,126258,126431,126640,126780,126986,127278,127677,128080,128420,128752,129139,129594,130130,130614,131106,131516,132032,132608,133272,133831,134361,134941,135565,136191,136659,137151,137570,138104,138738,139128,139459,139767,140464,141218,141794,142092,141963,141752,141681,141887,142326,142895,143578,144108,144576,144985,145518,146082,146786,147551,148229,148696,149120,149563,149890,150075,150251,150449,150596,150779,150856,151138,151571,152508,153459,155482,157586,159786,160464,161097,161677,162748,163791,164735,165312,165705,167716,169913,172273
1278,1753,Ogemaw County,County,MI,MI,,26,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81011,80733,80659,79942,79056,77830,77172,76614,76182,75567,75071,74711,74623,74551,74787,74584,74551,74034,73834,73409,73395,73147,72793,72336,72144,72410,72468,72628,72691,74056,74920,75486,75203,75092,74947,74200,73900,74154,74392,74450,74373,74577,74901,74992,75123,75462,75898,76597,77103,77405,77683,77959,78391,78672,78901,79161,79546,79572,79677,79740,80245,80898,81573,82012,82018,81768,81577,81657,82070,82507,82937,83363,83787,83908,84126,84020,84316,84264,84600,84850,85185,85481,85797,85455,85023,84753,85195,85794,86324,86722,86937,87189,87439,87899,88336,89429,90450,91420,91892,92308,92689,92982,93339,93731,93770,93817,93916,94514,95093,95774,96257,96934,97237,97546,97653,98262,99017,99655,99910,100285,101048,101848,102412,102625,102824,103013,103067,103036,102988,102911,103127,103286,103400,103371,103471,103930,104527,105260,106455,107567,109352,110974,112838,114172,115260,116470,117595,119206,120842,122347,123364,125246,127111,128439
812,1754,Worth County,County,GA,GA,Albany,13,321,64904,65179,65258,65679,66081,66689,67056,67293,67410,67625,68089,68668,69344,69788,70028,70239,70641,71035,71251,71270,71351,71596,71883,72193,72421,72675,72953,73252,73667,74129,74441,74481,74422,74531,74840,75187,75506,75735,75872,76031,76122,76287,76274,76484,76651,76960,77208,77495,77849,77940,78040,78098,78508,78907,79224,79544,79907,80407,80713,80959,81480,81987,82481,82566,82747,83174,83574,83894,84089,84456,84863,85188,85512,85845,86117,86300,86567,87017,87410,87818,88207,88699,89004,89246,89451,89695,89867,90049,90091,90175,90023,90131,90169,90389,90382,90402,90240,90170,90127,90099,90156,90017,89947,89798,89452,88986,88483,88230,87956,87593,87159,86694,86173,85619,85293,84831,84389,83841,83292,82776,82222,81846,81511,81312,81232,81850,82424,82692,82196,81814,81412,80962,80402,80069,79852,79551,79168,78710,78267,77847,77475,77066,76882,76650,76606,76587,76615,76652,76556,76580,76580,76706,77006,77378,77820,78157,78471,78818,79201,79747,80177,80649,81049,81437,81888,82343,82903,83385,83852,84238,84712,85227,85679,86143,86442,86860,87235,87644,88103,88514,89215,89716,90267,90785,91370,91898,92219,92535,92930,93363,93891,94457,95132,95803,96233,96684,97001,97459,97759,98102,98455,98733,99089,99269,99596,99950,100451,101095,101501,101851,101994,102421,102993,103690,104400,105208,105783,106365,106932,107714,108451,109018,109495,109912,110342,110746,111231,111729,112415,112894,113617,113810,114105,114289,114795,115332,115646,115892,115384,114556,113518,113663,114093,114769,115123,115374,115559,115264,115065,114891,115503,116269,118471,120337,122352,123459,124690,125879,127108,128195,129173,129787,130388,133200,135770,139386
2064,1755,Wabasha County,County,MN,MN,Rochester,27,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150072,149945,149537,148803,147630,146030,144353,142769,141566,140557,139751,139730,139880,140325,140539,140607,140544,142650,145064,147167,146521,145399,144350,143503,142695,142264,142148,143225,143983,144518,144008,143589,143253,142950,142629,142339,142262,142623,143220,143921,144389,144603,144727,145044,145436,145901,146363,147148,148121,149161,150210,151111,151928,152255,152546,152796,153329,153887,154500,155254,156003,156812,157541,158289,159006,159346,159554,159593,159904,160364,160931,161661,162391,163247,163973,164867,165605,166204,166599,167042,167802,168469,169152,169805,170869,172043,173087,173879,174695,175452,176127,176714,177578,178641,179911,181150,182589,183875,185049,185932,186741,187523,187923,188435,189195,190404,191506,192571,193688,194845,195672,196197,196318,196466,196779,197644,198817,199950,201054,202302,203527,204689,205582,206571,207537,208402,209377,209928,209810,209447,209316,209089,208857,208684,209249,209492,209969,210026,210580,211153,213715,216099,219635,222575,226131,228753,231314,233537,235732,237952,240209,242604,244188,248074,251552,253746
840,1756,Asotin County,County,WA,WA,Lewiston,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158941,157823,157012,155173,153897,152636,151722,150642,149922,149242,149054,148894,148851,148536,148107,147714,147287,146978,146514,145854,145048,143924,142985,142154,141373,140473,139549,138831,138431,138060,138693,139262,139912,139873,139525,139278,139144,139306,139304,139202,139412,139663,140081,140273,140803,141523,142411,143320,144176,144826,145337,145740,146476,147275,148095,148799,149554,150405,151530,152608,153585,154473,155286,156039,156622,157006,157337,157604,158137,159071,160333,161722,162863,163924,165118,166389,167736,168920,170185,171314,172679,174249,176253,177992,179768,181380,183144,184686,186088,187370,188514,189623,190971,192721,194533,196345,198417,200565,202615,204168,205650,207181,208630,210129,211710,213637,215462,217183,219003,220862,222518,223518,224123,224556,224968,225313,225725,226218,227221,228328,229558,230619,231696,232771,233735,234775,235619,236412,236024,235739,235754,236331,236681,236641,236702,236972,237192,238162,239045,238846,240266,241503,247270,252485,259274,263472,267279,270888,274664,278442,281848,285140,287315,291452,295253,298919
1845,1757,Labette County,County,KS,KS,Parsons,20,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54395,54372,54463,54563,54819,54994,55091,55635,56492,57479,58361,59042,59972,60577,61297,62002,62779,63452,64449,65579,66132,66642,66764,66893
3177,1758,Pottawatomie County,County,KS,KS,Manhattan,20,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168084,167805,167429,167031,166797,166768,166498,166019,165644,165540,165402,165136,164670,164555,164706,165141,165569,165650,165600,165481,165225,164989,164767,164632,164331,163678,163569,163607,163742,163833,163746,163694,163465,163604,164211,164614,164640,164459,164502,164815,165103,165341,165393,165213,165098,165139,165417,165593,165745,166081,166654,167189,167572,167635,167520,167321,167225,167476,167854,168302,168755,169308,169963,170673,171328,172204,172930,173743,174350,174869,175253,175684,176352,176933,177413,177886,178506,179290,180091,180882,181528,182095,182758,183454,184282,185118,186096,187072,188099,188958,189553,189957,190321,190632,190979,191299,192114,192925,193907,194780,195768,196619,197186,197789,198177,198593,198892,199500,200178,201163,202360,203404,204262,204876,205687,206290,206802,207365,208064,208974,209704,210539,211389,212254,213030,213652,214365,215250,216099,217146,218030,218660,219236,219594,219961,220059,220333,220666,220993,221116,221685,221817,222148,223412,225039,228925,232366,236490,238907,241234,243439,245760,248314,250698,252488,253676,256109,258737,260099
2190,1759,Cherokee County,County,KS,KS,,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66452,66396,66410,66288,66200,66153,66079,66001,65848,65912,65937,65987,66040,66153,66168,66130,66063,66074,66162,66310,66489,66591,66683,66821,67034,67294,67547,67697,67886,68057,68332,68648,68851,69080,69219,69493,69660,69775,69904,70059,70320,70458,70693,70730,70666,70781,71015,71460,71935,72316,72544,72299,72110,72113,72208,72357,72399,72497,72507,72630,72997,73398,73283,73327,72026,70810,68989,68491,68172,67840,67671,67664,68148,68577,69368,69863,70056,70339,70129,70412,70184,70189,70039,69911,69637,69242,69126,69954,70725,71469,71995,72201,72347,72185,72070,71748,71416,71348,71192,71122,71256,71466,71590,71692,71795,72488,73415,74494,75805,76829,78249,79102,80375,81602,82675,83767,84760,85660,86357,86831,87052,86585
264,1760,Owen County,County,IN,IN,Bloomington,18,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107243,107075,106919,106567,106203,105846,105473,105161,104828,104598,103961,103486,102960,102757,102513,102466,102589,102659,102617,102586,102517,102281,101849,101431,101125,100754,100474,100395,100541,100643,100556,100531,100513,100469,100393,100380,100356,100249,100137,100004,100031,100066,100277,100408,100498,100583,100565,100575,100499,100444,100441,100315,100329,100413,100592,100680,100813,100962,101305,101462,101613,101617,101717,101944,102325,102524,102689,102772,103062,103376,103736,104064,104316,104621,104933,105394,105618,105848,105939,106089,106201,106366,106407,106474,106616,106899,107242,107649,108070,108213,108337,108517,108841,109185,109878,110669,111430,112011,112572,113269,113802,114309,114692,115245,116008,116960,118005,118852,119679,120384,121337,122152,122969,123574,124244,124690,125242,125704,126360,127002,127681,128349,129052,129755,130423,131093,131742,132331,132710,133068,133432,133887,134423,134867,135413,135906,136758,137533,138262,138791,140104,141431,144424,147100,150196,151623,152909,154276,155839,157394,158896,160393,161690,164785,167408,170447
2564,1761,Sullivan County,County,IN,IN,Terre Haute,18,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71568,71641,71690,71796,71862,71830,71854,71864,72062,72101,72197,72247,72112,71904,71687,71744,71737,71676,71665,71645,71732,71733,71966,72147,72096,71941,71795,72013,72173,72320,72379,72503,72728,72986,73340,73558,73867,74060,74392,74557,74626,74569,74725,74835,74833,74600,74601,74826,74915,75006,75075,75296,75397,75393,75446,75512,75755,75882,76127,76182,76455,76711,76887,76858,76773,76967,77417,77734,78133,78592,79406,80007,81222,82271,83418,84231,84981,85572,85789,86055,86406,86814,87485,88305,89023,89454,89894,90203,90458,90423,90566,90791,88077,87893,87525,89988,89788,89990,90186,90621,90712,91241,91683,92351,92612,93029,93675,94371,96035,97733,99709,100206,100692,101010,101804,102646,103482,104336,104900,106549,107992,109510
